  0,  1,26.718
  2,  3,26.718
  4,  5,26.718
  6,  7,26.718
  8,  9,39.339
 10, 11,11.364
 12, 10,0.180
 13, 14,48.059
 15, 16,48.059
 17, 18,48.059
 19, 20,48.059
 19, 21,48.059
 22, 23,53.640
 24, 25,53.640
 24, 26,53.640
 27, 28,53.640
 29, 30,53.640
 29, 31,53.640
 32, 33,97.031
 32, 34,97.031
 35, 36,92.112
 35, 37,92.112
 38, 39,82.284
 11, 40,77.376
 11, 41,77.376
 42, 43,118.754
 42, 44,118.754
 42, 45,118.754
 46, 47,118.754
 46, 48,118.754
 49, 50,118.754
 49, 51,118.754
 52, 53,118.754
 52, 54,118.753
 55, 56,102.425
 55, 57,102.425
 58, 59,102.425
 58, 60,102.425
 61, 62,102.425
 61, 63,102.425
 61, 64,102.425
 65, 66,102.425
 65, 67,102.425
 68, 69,6.993
 70, 71,6.993
 72, 73,6.993
 74, 75,6.993
 69, 76,62.776
 69, 77,62.776
 71, 78,62.776
 79, 72,62.776
 80, 74,62.776
 81, 82,56.104
 83, 84,56.104
 85, 86,56.104
 87, 88,56.104
 89, 90,2.208
 91, 92,1.867
 93, 42,0.079
 94, 93,0.157
 95, 94,0.079
 96, 95,12.469
 97, 98,8.490
 97, 99,8.490
100,101,7.343
100,102,7.343
103,104,1.341
105,106,1.134
107,108,1.877
109,110,1.588
111,112,0.000
113,114,0.000
 51,115,0.078
115,116,22.491
116,117,0.218
112,118,6.931
112,119,6.931
114,120,5.908
114,121,5.908
122, 89,5.147
123, 91,4.353
124,125,16.746
126,127,15.615
128,129,14.772
130,131,14.149
132,133,50.933
132,134,50.933
132,135,50.933
136,137,50.933
136,138,50.933
139,140,56.254
139,141,56.254
139,142,56.254
143,144,56.254
143,145,56.254
143,146,56.254
147,148,55.991
147, 12,55.991
147,149,55.991
150,151,55.991
150,152,55.991
150,153,55.991
117,154,141.985
117,155,141.985
156,157,137.429
156, 96,137.429
156,158,137.429
159,160,42.258
161,162,42.258
161,163,42.257
