 46, 81,50.238
 46,132,53.632
 46, 10,80.000
 46, 40,69.897
 46, 14,37.469
 46,110,148.603
 46, 71,82.588
 46, 58,37.464
 46,  4,83.057
 81, 46,50.703
 81,132,101.850
 81, 10,68.636
 81, 40,118.254
 81, 14,90.120
 81,110,137.379
 81, 71,31.155
 81, 58,90.032
 81,  4,75.804
132, 46,114.561
132, 81,66.300
132, 10,77.364
132, 40,19.019
132, 14,36.131
132,110,145.981
132, 71,98.576
132, 58,36.078
132,  4,84.280
 10, 46,108.100
 10, 81,102.535
 10,132,85.682
 10, 40,145.125
 10, 14,76.147
 10,110,66.966
 10, 71,165.243
 10, 58,76.060
 10,  4,5.298
 40, 46,98.296
 40, 81,49.910
 40,132,53.434
 40, 10,60.997
 40, 14,19.705
 40,110,129.721
 40, 71,82.395
 40, 58,19.673
 40,  4,68.244
 14, 46,98.655
 14, 81,50.454
 14,132,53.716
 14, 10,41.589
 14, 40,70.207
 14,110,110.333
 14, 71,82.937
 14, 58,0.111
 14,  4,48.529
110, 46,109.122
110, 81,61.082
110,132,59.300
110, 10,51.908
110, 40,77.417
110, 14,8.134
110, 71,89.595
110, 58,8.158
110,  4,55.044
 71, 46,83.223
 71, 81,75.476
 71,132,58.663
 71, 10,160.448
 71, 40,150.362
 71, 14,118.026
 71,110,109.388
 71, 58,117.931
 71,  4,179.030
 58, 46,99.457
 58, 81,51.173
 58,132,54.613
 58, 10,42.257
 58, 40,70.810
 58, 14,0.079
 58,110,111.022
 58, 71,83.551
 58,  4,49.391
  4, 46,106.798
  4, 81,97.700
  4,132,80.409
  4, 10,104.362
  4, 40,97.298
  4, 14,146.053
  4,110,173.126
  4, 71,163.976
  4, 58,146.165
