  0,  1,2.913
  2,  0,11.575
  3,  2,2.009
  4,  3,0.318
  5,  6,2.378
  5,  7,2.378
  8,  9,2.378
 10, 11,0.572
 12, 10,1.022
 13, 12,0.000
 14, 13,9.700
 15, 14,1.932
 16, 15,2.301
 17, 16,0.447
 18, 19,12.837
 20, 21,33.801
 20, 22,33.801
 23, 24,33.801
 23, 25,33.801
 23, 26,33.801
 27, 28,33.943
 27, 29,33.943
 30, 31,33.943
 30, 32,33.943
 33, 34,51.557
 33, 35,51.557
 36, 37,51.557
 36, 38,51.557
 39, 40,1.763
 41, 42,1.763
 41, 43,1.763
 40, 44,13.745
 45, 41,13.745
 46,  1,2.913
 47, 46,5.998
 48, 47,0.000
 49, 48,0.000
 50, 49,0.000
 51, 50,6.004
 52, 51,3.089
 53, 54,9.494
 55, 56,9.494
 57,  5,56.495
  9, 58,56.495
 59, 60,14.582
 61, 59,14.582
 62, 63,60.161
 62, 64,60.161
 65, 66,60.161
 65, 67,60.161
 68, 69,34.108
 68, 70,34.108
 71, 72,34.108
 71, 73,34.108
 74, 75,24.812
 74, 76,24.812
  1, 77,24.812
  1, 78,24.812
 76, 79,10.162
 79, 80,0.318
 81, 82,41.072
 81, 83,41.072
 81, 84,41.072
 85, 52,41.072
 85, 86,41.072
 87, 88,43.186
 87, 89,43.186
 90, 91,43.186
 90, 92,43.186
 90, 93,43.186
 80, 94,3.518
 95,  4,3.518
 95, 96,3.518
 94, 97,72.491
 98, 95,72.491
 97, 99,2.447
 97,100,2.447
101, 98,2.447
102,103,240.012
102,104,240.012
105,106,235.361
105,107,235.361
108,109,160.210
110,111,160.075
110,112,160.075
113,114,29.090
113,115,29.090
116,117,28.299
118,119,55.568
118,120,55.568
 11,121,49.947
 11,122,49.947
123,124,25.920
125, 17,25.826
125,126,25.826
127,128,25.652
124,129,25.567
124,130,25.567
131,125,25.524
132,133,2.899
134,135,2.899
134,136,2.899
134,137,2.899
 86,138,3.089
138,139,11.474
139,140,0.109
140,141,2.009
141, 80,0.318
142,143,12.116
144,145,12.116
146,147,39.984
146,148,39.985
149,150,39.984
 60,151,0.191
152,153,5.147
154,155,4.842
156,157,4.842
156,158,4.842
159,160,16.211
159,161,16.211
162,163,16.739
164,165,2.146
164,166,2.146
167,168,2.223
167,169,2.223
170,171,38.311
170,172,38.311
170,173,38.311
174,175,38.311
176,177,2.546
178,176,12.020
179,178,0.693
 99,179,1.762
180,181,69.873
180,182,69.873
183,184,69.873
183,185,69.873
183,186,69.873
117,187,16.349
188,113,16.446
109,189,17.258
190,110,14.981
191,192,3.781
192,193,11.111
193,194,3.808
195,196,27.869
195,197,27.869
198,199,29.293
200,201,14.156
200,202,14.156
203,204,14.168
203,205,14.168
177,206,14.828
177,207,14.827
208,209,14.827
208,210,14.827
211,212,19.288
211,213,19.288
214,215,19.288
214,216,19.288
217,218,0.145
219,217,11.507
220,221,35.362
220,222,35.362
220,223,35.362
224,225,35.445
224,226,35.445
227,228,46.682
227,229,46.682
230,231,46.793
230,232,46.793
230,233,46.792
218,234,31.546
218,235,31.546
218,236,31.546
237,238,31.546
237,239,31.546
240,241,34.615
240,242,34.615
243,244,34.615
243,245,34.615
243,246,34.615
119,102,9.382
153,247,1.164
248, 61,5.330
249,250,4.561
251,252,4.561
251,253,4.561
254,255,28.942
256,257,28.942
258,259,0.739
258,260,0.739
261,262,0.739
261,263,0.739
264,265,12.021
266,267,77.619
266,268,77.619
269,270,77.619
269,271,77.619
269,272,77.619
273,188,10.802
187,274,10.802
187,275,10.802
189,276,74.778
189,277,74.778
278,190,71.937
279,280,106.669
279,191,106.669
281,282,106.714
281,283,106.714
194,284,68.108
194,285,68.108
286,219,67.788
286,287,67.788
288,264,54.811
289,290,50.878
289,291,50.878
265,292,55.379
265,293,55.379
294,295,55.413
296,297,178.249
296,298,178.249
299,300,173.783
299,301,173.784
302, 18,9.063
 19,303,9.553
303,304,14.929
304,305,8.829
221,306,7.621
306, 20,2.407
307,224,1.456
308,307,0.217
309,308,11.079
 25,309,2.407
310,224,1.456
311,310,0.217
312,311,4.514
313,312,0.004
314,313,0.697
315,314,0.000
316,315,0.257
317,316,0.212
318,317,9.688
231,318,2.145
222,319,1.442
319,320,0.215
320,321,4.470
321,322,0.004
322,323,0.690
323,324,0.000
324,325,0.255
325,326,0.210
326,327,9.594
327,227,2.124
223,328,1.442
328,329,0.215
329,330,14.163
330,331,3.444
331,266,0.267
332,164,10.766
333,332,14.268
259,333,0.852
334,224,1.456
270,334,11.993
169,335,11.150
335,336,5.798
336,162,5.814
337, 20,2.407
338,337,13.923
232,338,2.145
 26,339,10.605
339,227,2.124
 24,340,2.407
340,341,14.100
341,342,3.444
342,266,0.267
343, 20,2.407
344,343,14.143
345,344,3.444
271,345,0.267
346,227,2.124
347,346,11.666
348,347,3.444
272,348,0.267
233,349,10.860
349,266,0.267
350, 23,1.202
351,350,11.200
 31,351,1.356
 21,352,1.202
352,353,11.200
353, 27,1.356
354, 23,1.202
355,354,10.119
356,355,1.296
181,356,0.124
 22,357,7.491
357,183,0.124
 32,358,1.356
358,359,10.121
359,360,1.296
360,183,0.124
182, 27,7.710
361, 30,0.486
362,361,2.561
363,362,10.271
284,363,2.632
 28,364,0.486
364,286,9.705
 29,365,0.486
365,366,2.561
366,367,10.252
367,288,2.943
 89,269,10.499
290, 30,10.020
368,286,2.660
369,368,11.174
291,369,2.974
285,370,2.632
370,371,11.057
371,288,2.943
372,174,0.027
373,372,0.086
374,373,0.067
375,374,2.532
376,375,11.230
377,376,2.338
378,377,0.111
379,378,0.036
184,379,0.374
171,380,0.027
380,381,0.086
381,382,0.067
382,383,2.532
383,384,11.230
384,385,2.338
385,386,0.111
386,387,0.036
387,180,0.374
197,388,1.280
388,389,0.000
389,390,0.008
390,391,4.163
391,392,2.741
392,393,0.055
393,394,0.620
394,395,0.093
395,396,0.000
396,397,0.515
397,398,0.000
398,399,2.089
399,200,2.093
172,400,13.958
400,401,0.168
401,402,0.305
402,240,0.034
403,174,0.027
404,403,9.886
244,404,0.034
405,174,0.027
406,405,0.086
407,406,13.945
235,407,0.166
173,408,0.027
408,409,0.086
409,410,0.067
410,411,9.252
411,412,0.046
412,413,0.335
413,237,0.166
114,299,9.620
185,240,10.090
  7,414,0.175
