353,520,76.016
353,366,71.79
353,321,50.744
353,580,81.474
353,403,111.241
353,510,110.304
353,252,85.097
353,299,37.787
353,505,141.982
520,353,167.508
520,366,131.547
520,321,103.261
520,580,98.291
520,403,125.511
520,510,84.35
520,252,109.735
520,299,119.558
520,505,146.032
366,353,217.698
366,520,165.63
366,321,215.189
366,580,155.796
366,403,166.706
366,510,152.661
366,252,220.94
366,299,112.946
366,505,148.937
321,353,202.477
321,520,76.598
321,366,51.658
321,580,203.69
321,403,211.815
321,510,234.664
321,252,280.021
321,299,163.236
321,505,84.287
580,353,32.165
580,520,139.506
580,366,114.817
580,321,93.35
580,403,152.593
580,510,114.522
580,252,89.351
580,299,74.15
580,505,165.972
403,353,133.919
403,520,118.383
403,366,186.895
403,321,215.306
403,580,114.805
403,510,113.494
403,252,167.009
403,299,34.949
403,505,155.034
510,353,59.141
510,520,139.705
510,366,169.097
510,321,280.007
510,580,10.725
510,403,38.785
510,252,149.379
510,299,46.829
510,505,165.436
252,353,149.78
252,520,29.327
252,366,89.358
252,321,61.22
252,580,228.506
252,403,280.014
252,510,138.979
252,299,130.963
252,505,19.335
299,353,149.786
299,520,90.45
299,366,156.225
299,321,280.009
299,580,92.674
299,403,122.907
299,510,127.451
299,252,280.027
299,505,81.367
505,353,150.389
505,520,120.853
505,366,207.342
505,321,175.893
505,580,156.033
505,403,166.314
505,510,167.16
505,252,280.02
505,299,134.945
