353,520,59.840
353,366,48.139
353,321,71.218
353,580,51.185
353,403,63.528
353,510,119.319
353,252,13.812
353,299,31.631
353,505,35.269
520,353,43.485
520,366,19.777
520,321,27.141
520,580,58.272
520,403,35.734
520,510,55.313
520,252,58.468
520,299,59.989
520,505,95.990
366,353,180.039
366,520,67.659
366,321,77.064
366,580,71.225
366,403,15.411
366,510,121.438
366,252,39.824
366,299,72.521
366,505,70.964
321,353,50.329
321,520,43.643
321,366,47.603
321,580,67.844
321,403,62.120
321,510,97.461
321,252,34.641
321,299,66.037
321,505,71.093
580,353,18.654
580,520,35.082
580,366,19.609
580,321,44.135
580,403,33.372
580,510,88.516
580,252,33.823
580,299,51.051
580,505,54.737
403,353,65.006
403,520,50.248
403,366,38.568
403,321,63.042
403,580,59.537
403,510,107.261
403,252,22.845
403,299,58.906
403,505,57.614
510,353,41.735
510,520,32.264
510,366,18.721
510,321,41.743
510,580,57.943
510,403,20.485
510,252,42.466
510,299,57.696
510,505,76.207
252,353,39.777
252,520,54.839
252,366,39.904
252,321,64.312
252,580,41.039
252,403,56.615
252,510,112.364
252,299,19.340
252,505,102.215
299,353,21.994
299,520,37.125
299,366,22.082
299,321,46.548
299,580,75.661
299,403,39.000
299,510,90.872
299,252,33.744
299,505,55.711
505,353,57.373
505,520,76.964
505,366,62.000
505,321,87.990
505,580,55.556
505,403,77.348
505,510,132.396
505,252,19.311
505,299,37.053
