 46, 58,147.299
 46,110,57.495
 46, 10,35.233
 46, 65,81.937
 46, 81,78.616
 46, 14,77.022
 46, 84,102.872
 46, 68,67.076
 46,200,11.930
 58, 46,150.868
 58,110,26.147
 58, 10,68.878
 58, 65,117.046
 58, 81,113.377
 58, 14,109.387
 58, 84,118.061
 58, 68,99.290
 58,200,160.061
110, 46,123.012
110, 58,78.147
110, 10,66.583
110, 65,90.263
110, 81,87.016
110, 14,85.395
110, 84,91.169
110, 68,75.424
110,200,135.224
 10, 46,158.516
 10, 58,112.518
 10,110,138.812
 10, 65,125.777
 10, 81,122.520
 10, 14,120.934
 10, 84,128.096
 10, 68,110.970
 10,200,170.704
 65, 46,69.050
 65, 58,124.144
 65,110,99.152
 65, 10,32.755
 65, 81,32.221
 65, 14,30.746
 65, 84,56.765
 65, 68,36.268
 65,200,79.708
 81, 46,34.681
 81, 58,180.263
 81,110,90.549
 81, 10,67.839
 81, 65,118.242
 81, 14,110.587
 81, 84,139.339
 81, 68,100.472
 81,200,46.992
 14, 46,132.871
 14, 58,71.584
 14,110,97.761
 14, 10,96.537
 14, 65,66.252
 14, 81,96.931
 14, 84,29.067
 14, 68,100.097
 14,200,145.049
 84, 46,107.485
 84, 58,116.574
 84,110,136.147
 84, 10,70.609
 84, 65,36.900
 84, 81,70.061
 84, 14,46.076
 84, 68,74.172
 84,200,116.663
 68, 46,146.661
 68, 58,79.736
 68,110,105.979
 68, 10,91.053
 68, 65,68.585
 68, 81,82.621
 68, 14,97.468
 68, 84,127.387
 68,200,130.819
200, 46,168.226
200, 58,123.093
200,110,47.322
200, 10,110.830
200, 65,138.141
200, 81,134.773
200, 14,130.752
200, 84,136.076
200, 68,120.793
