  0,  1,0.223
  1,  2,10.992
  2,  3,10.786
  3,  4,0.206
  5,  6,0.223
  7,  5,10.992
  8,  7,10.786
  9,  8,0.206
 10, 11,18.584
 11,  4,0.206
 12, 13,18.584
 14, 15,18.640
 16, 17,11.000
 17, 18,11.000
 19, 20,11.000
 21, 19,11.000
 22, 23,18.294
 24, 13,12.929
 25, 24,0.206
 26, 27,12.634
 28,  6,12.926
 29, 30,12.477
 30, 31,1.127
 32, 33,1.505
 33, 34,9.553
 34, 35,11.057
 35, 36,1.390
 37, 38,12.983
 39, 27,18.130
 40, 39,1.127
 41, 42,18.150
 27, 43,35.487
 27, 44,35.487
 45, 22,35.487
 45, 29,35.487
 46, 15,12.494
 47, 10,108.977
 47, 28,108.977
 13, 48,108.977
 13, 49,108.977
 18, 50,44.490
 18, 51,44.490
 52, 21,44.490
 52, 53,44.490
 54, 55,11.000
 55, 38,11.000
 42, 16,51.682
 42, 56,51.682
 20, 46,51.682
 20, 54,51.682
 57, 42,11.000
 58, 57,11.000
 59, 14,35.487
 59, 58,35.487
 38, 60,35.487
 38, 61,35.487
 62, 36,18.828
 63, 64,11.997
 65, 66,17.647
 67, 68,13.173
 69, 70,108.295
 69, 71,108.295
 72, 32,108.295
 72, 73,108.295
 74, 75,41.986
 74, 67,41.986
 36, 76,41.986
 36, 77,41.986
 78, 79,12.451
 79, 69,1.505
 80, 81,51.545
 80, 82,51.545
 83, 84,51.545
 83, 85,51.545
 86, 87,35.622
 86, 88,35.622
 89, 90,35.622
 89, 91,35.622
 92, 68,18.106
 73, 92,1.505
 93, 45,12.910
 94, 93,0.185
 66,  0,69.403
 66, 12,69.403
  6, 63,69.403
 95, 96,224.216
 95, 97,224.216
 98, 99,224.216
 98,100,224.216
101,102,1.318
102,103,9.656
103,104,10.974
104,105,1.370
 43,106,18.570
106,107,0.185
105,108,68.347
109,110,68.346
109,111,68.346
112,113,1.318
114,112,9.656
115,114,10.974
111,115,1.370
116, 45,18.619
 23,117,42.262
 23,101,42.262
113,118,42.261
113, 26,42.261
 53, 95,12.345
119, 31,1.127
120,119,9.846
121,120,10.974
118,121,1.180
122,123,36.360
122,124,36.360
125,126,36.360
 56, 95,18.820
127,128,1.127
128,129,9.846
129,130,10.974
130, 23,1.180
 44,131,12.966
132,127,157.545
132, 40,157.545
 31,133,157.544
 31,134,157.544
 99, 18,18.001
  4,135,224.106
  4,136,224.106
137,  9,224.104
137, 25,224.104
134, 86,12.782
 84,138,0.616
138,139,10.442
139,140,11.057
140, 89,0.501
141,142,36.349
143,144,36.349
143,145,36.349
 91,132,18.438
146,147,308.687
148,149,308.693
 15,150,43.598
 15,116,43.598
131, 37,43.598
131, 41,43.598
117,151,1.318
151, 59,18.188
107,152,158.455
107,153,158.455
154,155,158.455
154, 94,158.455
156,131,0.216
157,156,10.984
158,157,10.800
155,158,0.185
126,148,11.044
147,122,16.703
159,113,1.318
 61,159,12.533
150,160,0.216
160,161,10.984
161,162,10.800
162,107,0.185
163, 62,224.245
163, 78,224.245
 68,164,224.245
 68,165,224.245
166,132,0.655
167,166,10.974
168,167,10.372
124,168,0.602
 49,163,12.875
169,109,12.074
108,170,17.721
110, 59,12.520
133,171,0.655
171,172,10.974
172,173,10.372
173,125,0.602
165, 47,18.532
149,143,11.554
142,146,17.212
 60,105,18.177
170, 65,307.641
 64,169,307.639
174, 86,18.051
123,174,0.602
175, 47,11.000
 51,175,11.000
 90,176,12.394
176,125,0.602
164, 52,12.618
145, 72,12.855
 82, 98,12.821
 71,141,18.514
 97, 83,18.477
177,141,0.024
178,177,10.992
179,178,10.984
136,179,0.007
144,180,0.024
180,181,10.992
181,182,10.984
182,137,0.007
183, 72,18.480
135,183,0.007
 96,184,12.898
184, 74,1.089
 70,185,12.825
185,137,0.007
186, 98,18.555
 76,186,1.089
187, 69,1.505
188,187,9.553
189,188,11.057
 75,189,1.390
190, 80,0.616
153,190,12.853
 85,191,0.616
191,154,18.511
192, 80,0.616
193,192,10.442
194,193,11.057
 88,194,0.501
152, 89,18.596
 87,154,12.942
 48,195,11.000
195, 52,11.000
 50,163,18.274
196, 83,0.974
197,196,11.057
198,197,9.968
 77,198,1.089
 81,199,0.974
199,200,11.057
200,201,9.968
201, 74,1.089
100, 20,13.167
